timestamp_ms,cpu_percent,memory_kb
17654233393N,0.0,190557
17654233403N,0.0,190557
17654233413N,0.0,190544
17654233423N,0.0,189880
17654233433N,0.0,189733
17654233443N,0.0,189734
17654233453N,0.0,189733
17654233463N,0.0,189732
